date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:09:47	2964/2964	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Apr%202020%2006:07:30%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fmsi-rtx-gaming-laptops-ces-2019%2F&format=xml	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embedc013	(from https://laptopunderbudget.com/msi-rtx-gaming-laptops-ces-2019/)
23:09:47	2787/2787	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Apr%202020%2006:07:30%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fsamsung-introduces-chromebook-plus-v2-lte%2F	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed191b.json	(from https://laptopunderbudget.com/samsung-introduces-chromebook-plus-v2-lte/)
23:09:47	1098/1098	---M--	200	added ('OK')	application/rss+xml	etag:%2229a5cb08cd8d8afedad6a3ccadacb1d8%22	https://laptopunderbudget.com/samsung-introduces-chromebook-plus-v2-lte/feed/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/samsung-introduces-chromebook-plus-v2-lte/feed/index.html	(from https://laptopunderbudget.com/samsung-introduces-chromebook-plus-v2-lte/)
23:09:48	3102/3102	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Apr%202020%2006:07:31%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fsamsung-introduces-chromebook-plus-v2-lte%2F&format=xml	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed50ee	(from https://laptopunderbudget.com/samsung-introduces-chromebook-plus-v2-lte/)
23:09:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202020%2006:07:31%20GMT	https://laptopunderbudget.com/?p=4317	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/index34eb.html	(from https://laptopunderbudget.com/samsung-introduces-chromebook-plus-v2-lte/)
23:09:48	0/-1	---M--	301	error ('')			https://laptopunderbudget.com/expert-advise	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/expert-advise.474.delayed	(from https://laptopunderbudget.com/samsung-introduces-chromebook-plus-v2-lte/)
23:09:48	25305/25305	---M--	200	added ('OK')	image/jpeg	etag:%2262d9-5782249f2d4da%22	https://laptopunderbudget.com/wp-content/uploads/2018/10/Samsung-Chromebook-Plus-V2-with-LTE.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/10/Samsung-Chromebook-Plus-V2-with-LTE.jpg	(from https://laptopunderbudget.com/samsung-introduces-chromebook-plus-v2-lte/)
23:09:49	2737/2737	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Apr%202020%2006:07:32%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fgoogle-pixel-slate-features-specs-price%2F	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embedf621.json	(from https://laptopunderbudget.com/google-pixel-slate-features-specs-price/)
23:09:49	1075/1075	---M--	200	added ('OK')	application/rss+xml	etag:%2229a5cb08cd8d8afedad6a3ccadacb1d8%22	https://laptopunderbudget.com/google-pixel-slate-features-specs-price/feed/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/google-pixel-slate-features-specs-price/feed/index.html	(from https://laptopunderbudget.com/google-pixel-slate-features-specs-price/)
23:09:49	86237/86237	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2006:07:32%20GMT	https://laptopunderbudget.com/tag/chromebook-plus-v2/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/tag/chromebook-plus-v2/index.html	(from https://laptopunderbudget.com/samsung-introduces-chromebook-plus-v2-lte/)
23:09:49	92364/92364	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2006:07:32%20GMT	https://laptopunderbudget.com/tag/chromebook/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/tag/chromebook/index.html	(from https://laptopunderbudget.com/samsung-introduces-chromebook-plus-v2-lte/)
23:09:50	3049/3049	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Apr%202020%2006:07:33%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fgoogle-pixel-slate-features-specs-price%2F&format=xml	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed4941	(from https://laptopunderbudget.com/google-pixel-slate-features-specs-price/)
23:09:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202020%2006:07:33%20GMT	https://laptopunderbudget.com/?p=4269	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/indexa022.html	(from https://laptopunderbudget.com/google-pixel-slate-features-specs-price/)
23:09:50	0/-1	---M--	301	error ('')			https://laptopunderbudget.com/expert-advise	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/expert-advise.478.delayed	(from https://laptopunderbudget.com/google-pixel-slate-features-specs-price/)
23:09:50	24345/24345	---M--	200	added ('OK')	image/jpeg	etag:%225f19-577db7e4a853a%22	https://laptopunderbudget.com/wp-content/uploads/2018/10/Google-Pixel-Slate-revealed.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/10/Google-Pixel-Slate-revealed.jpg	(from https://laptopunderbudget.com/google-pixel-slate-features-specs-price/)
23:09:51	2754/2754	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Apr%202020%2006:07:34%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fupcoming-chromebook-nocturne-named-pixel-slate%2F	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embeddf4d.json	(from https://laptopunderbudget.com/upcoming-chromebook-nocturne-named-pixel-slate/)
23:09:51	86105/86105	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2006:07:34%20GMT	https://laptopunderbudget.com/tag/chrome-os/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/tag/chrome-os/index.html	(from https://laptopunderbudget.com/google-pixel-slate-features-specs-price/)
23:09:51	92454/92454	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2006:07:34%20GMT	https://laptopunderbudget.com/tag/made-by-google/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/tag/made-by-google/index.html	(from https://laptopunderbudget.com/google-pixel-slate-features-specs-price/)
23:09:51	99405/99405	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2006:07:34%20GMT	https://laptopunderbudget.com/pixel-slate-might-dual-boot-windows-10/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/pixel-slate-might-dual-boot-windows-10/index.html	(from https://laptopunderbudget.com/google-pixel-slate-features-specs-price/)
23:09:52	3069/3069	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Apr%202020%2006:07:35%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fupcoming-chromebook-nocturne-named-pixel-slate%2F&format=xml	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed8291	(from https://laptopunderbudget.com/upcoming-chromebook-nocturne-named-pixel-slate/)
23:09:52	92421/92421	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2006:07:34%20GMT	https://laptopunderbudget.com/tag/pixel-slate/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/tag/pixel-slate/index.html	(from https://laptopunderbudget.com/google-pixel-slate-features-specs-price/)
23:09:52	1093/1093	---M--	200	added ('OK')	application/rss+xml	etag:%2229a5cb08cd8d8afedad6a3ccadacb1d8%22	https://laptopunderbudget.com/upcoming-chromebook-nocturne-named-pixel-slate/feed/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/upcoming-chromebook-nocturne-named-pixel-slate/feed/index.html	(from https://laptopunderbudget.com/upcoming-chromebook-nocturne-named-pixel-slate/)
23:09:52	0/-1	---M--	301	error ('')			https://laptopunderbudget.com/expert-advise	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/expert-advise.47b.delayed	(from https://laptopunderbudget.com/upcoming-chromebook-nocturne-named-pixel-slate/)
23:09:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202020%2006:07:36%20GMT	https://laptopunderbudget.com/?p=4132	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/indexb533.html	(from https://laptopunderbudget.com/upcoming-chromebook-nocturne-named-pixel-slate/)
23:09:53	89204/89204	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2006:07:36%20GMT	https://laptopunderbudget.com/tag/nocturne/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/tag/nocturne/index.html	(from https://laptopunderbudget.com/upcoming-chromebook-nocturne-named-pixel-slate/)
23:09:53	2752/2752	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Apr%202020%2006:07:36%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fhp-announces-new-pavilion-x360-convertible-laptops-starting-400%2F	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed058f.json	(from https://laptopunderbudget.com/hp-announces-new-pavilion-x360-convertible-laptops-starting-400/)
23:09:53	89171/89171	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2006:07:36%20GMT	https://laptopunderbudget.com/tag/pixel/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/tag/pixel/index.html	(from https://laptopunderbudget.com/upcoming-chromebook-nocturne-named-pixel-slate/)
23:09:53	1121/1121	---M--	200	added ('OK')	application/rss+xml	etag:%2229a5cb08cd8d8afedad6a3ccadacb1d8%22	https://laptopunderbudget.com/hp-announces-new-pavilion-x360-convertible-laptops-starting-400/feed/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/hp-announces-new-pavilion-x360-convertible-laptops-starting-400/feed/index.html	(from https://laptopunderbudget.com/hp-announces-new-pavilion-x360-convertible-laptops-starting-400/)
23:09:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202020%2006:07:37%20GMT	https://laptopunderbudget.com/?p=5384	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/index329b.html	(from https://laptopunderbudget.com/hp-announces-new-pavilion-x360-convertible-laptops-starting-400/)
23:09:54	3061/3061	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Apr%202020%2006:07:37%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fhp-announces-new-pavilion-x360-convertible-laptops-starting-400%2F&format=xml	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed1d4b	(from https://laptopunderbudget.com/hp-announces-new-pavilion-x360-convertible-laptops-starting-400/)
23:09:55	0/-1	---M--	301	error ('')			https://laptopunderbudget.com/expert-advise	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/expert-advise.480.delayed	(from https://laptopunderbudget.com/hp-announces-new-pavilion-x360-convertible-laptops-starting-400/)
23:09:55	31299/31299	---M--	200	added ('OK')	image/jpeg	etag:%227a43-58411778cfdc1%22	https://laptopunderbudget.com/wp-content/uploads/2019/03/HP-Pavilion-x360-1122-2019.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2019/03/HP-Pavilion-x360-1122-2019.jpg	(from https://laptopunderbudget.com/hp-announces-new-pavilion-x360-convertible-laptops-starting-400/)
23:09:55	45535/45535	---M--	200	added ('OK')	image/jpeg	etag:%22b1df-584117fdfba81%22	https://laptopunderbudget.com/wp-content/uploads/2019/03/HP-Pavilion-x360-1522-2019.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2019/03/HP-Pavilion-x360-1522-2019.jpg	(from https://laptopunderbudget.com/hp-announces-new-pavilion-x360-convertible-laptops-starting-400/)
23:09:55	2739/2739	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Apr%202020%2006:07:38%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Flenovo-launches-budget-thinkpad-l390-notebooks%2F	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed6b1c.json	(from https://laptopunderbudget.com/lenovo-launches-budget-thinkpad-l390-notebooks/)
23:09:55	1093/1093	---M--	200	added ('OK')	application/rss+xml	etag:%2229a5cb08cd8d8afedad6a3ccadacb1d8%22	https://laptopunderbudget.com/lenovo-launches-budget-thinkpad-l390-notebooks/feed/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/lenovo-launches-budget-thinkpad-l390-notebooks/feed/index.html	(from https://laptopunderbudget.com/lenovo-launches-budget-thinkpad-l390-notebooks/)
23:09:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202020%2006:07:39%20GMT	https://laptopunderbudget.com/?p=4804	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/indexedcd.html	(from https://laptopunderbudget.com/lenovo-launches-budget-thinkpad-l390-notebooks/)
23:09:56	3051/3051	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Apr%202020%2006:07:39%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Flenovo-launches-budget-thinkpad-l390-notebooks%2F&format=xml	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed573b	(from https://laptopunderbudget.com/lenovo-launches-budget-thinkpad-l390-notebooks/)
23:09:56	0/-1	---M--	301	error ('')			https://laptopunderbudget.com/expert-advise	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/expert-advise.484.delayed	(from https://laptopunderbudget.com/lenovo-launches-budget-thinkpad-l390-notebooks/)
23:09:56	54894/54894	---M--	200	added ('OK')	image/jpeg	etag:%22d66e-57d4c40841001%22	https://laptopunderbudget.com/wp-content/uploads/2018/12/Lenovo-ThinkPad-L390-Yoga.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/12/Lenovo-ThinkPad-L390-Yoga.jpg	(from https://laptopunderbudget.com/lenovo-launches-budget-thinkpad-l390-notebooks/)
23:09:57	2760/2760	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Apr%202020%2006:07:40%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fhp-spectre-folio-a-rejuvenation-of-pc%2F	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embedfc1b.json	(from https://laptopunderbudget.com/hp-spectre-folio-a-rejuvenation-of-pc/)
23:09:57	1082/1082	---M--	200	added ('OK')	application/rss+xml	etag:%2229a5cb08cd8d8afedad6a3ccadacb1d8%22	https://laptopunderbudget.com/hp-spectre-folio-a-rejuvenation-of-pc/feed/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/hp-spectre-folio-a-rejuvenation-of-pc/feed/index.html	(from https://laptopunderbudget.com/hp-spectre-folio-a-rejuvenation-of-pc/)
23:09:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202020%2006:07:40%20GMT	https://laptopunderbudget.com/?p=4160	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/index0515.html	(from https://laptopunderbudget.com/hp-spectre-folio-a-rejuvenation-of-pc/)
23:09:57	92355/92355	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2006:07:40%20GMT	https://laptopunderbudget.com/tag/lenovo-thinkpad/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/tag/lenovo-thinkpad/index.html	(from https://laptopunderbudget.com/lenovo-launches-budget-thinkpad-l390-notebooks/)
23:09:57	3072/3072	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Apr%202020%2006:07:41%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fhp-spectre-folio-a-rejuvenation-of-pc%2F&format=xml	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed29f1	(from https://laptopunderbudget.com/hp-spectre-folio-a-rejuvenation-of-pc/)
23:09:58	0/-1	---M--	301	error ('')			https://laptopunderbudget.com/expert-advise	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/expert-advise.48a.delayed	(from https://laptopunderbudget.com/hp-spectre-folio-a-rejuvenation-of-pc/)
23:09:58	33475/33475	---M--	200	added ('OK')	image/jpeg	etag:%2282c3-5774cedfe26fa%22	https://laptopunderbudget.com/wp-content/uploads/2018/10/HP-Spectre-Folio-2.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/10/HP-Spectre-Folio-2.jpg	(from https://laptopunderbudget.com/hp-spectre-folio-a-rejuvenation-of-pc/)
23:09:59	53989/53989	---M--	200	added ('OK')	image/jpeg	etag:%22d2e5-5774ced37d95a%22	https://laptopunderbudget.com/wp-content/uploads/2018/10/HP-Spectre-Folio-3.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/10/HP-Spectre-Folio-3.jpg	(from https://laptopunderbudget.com/hp-spectre-folio-a-rejuvenation-of-pc/)
23:09:59	57855/57855	---M--	200	added ('OK')	image/jpeg	etag:%22e1ff-5774cee2035ba%22	https://laptopunderbudget.com/wp-content/uploads/2018/10/HP-Spectre-Folio-1.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/10/HP-Spectre-Folio-1.jpg	(from https://laptopunderbudget.com/hp-spectre-folio-a-rejuvenation-of-pc/)
23:09:59	86163/86163	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2006:07:42%20GMT	https://laptopunderbudget.com/tag/convertible/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/tag/convertible/index.html	(from https://laptopunderbudget.com/hp-spectre-folio-a-rejuvenation-of-pc/)
23:09:59	89358/89358	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2006:07:42%20GMT	https://laptopunderbudget.com/tag/hp-spectre/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/tag/hp-spectre/index.html	(from https://laptopunderbudget.com/hp-spectre-folio-a-rejuvenation-of-pc/)
23:10:00	2801/2801	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Apr%202020%2006:07:43%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fdell-launched-lightweight-rugged-laptop-8th-gen-intel-processor%2F	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embeda89c.json	(from https://laptopunderbudget.com/dell-launched-lightweight-rugged-laptop-8th-gen-intel-processor/)
23:10:00	86218/86218	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2006:07:42%20GMT	https://laptopunderbudget.com/tag/hp-spectre-folio/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/tag/hp-spectre-folio/index.html	(from https://laptopunderbudget.com/hp-spectre-folio-a-rejuvenation-of-pc/)
23:10:00	1127/1127	---M--	200	added ('OK')	application/rss+xml	etag:%2229a5cb08cd8d8afedad6a3ccadacb1d8%22	https://laptopunderbudget.com/dell-launched-lightweight-rugged-laptop-8th-gen-intel-processor/feed/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/dell-launched-lightweight-rugged-laptop-8th-gen-intel-processor/feed/index.html	(from https://laptopunderbudget.com/dell-launched-lightweight-rugged-laptop-8th-gen-intel-processor/)
23:10:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202020%2006:07:43%20GMT	https://laptopunderbudget.com/?p=4400	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/indexa6ff.html	(from https://laptopunderbudget.com/dell-launched-lightweight-rugged-laptop-8th-gen-intel-processor/)
23:10:00	3110/3110	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Apr%202020%2006:07:43%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fdell-launched-lightweight-rugged-laptop-8th-gen-intel-processor%2F&format=xml	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embede4fc	(from https://laptopunderbudget.com/dell-launched-lightweight-rugged-laptop-8th-gen-intel-processor/)
23:10:01	0/-1	---M--	301	error ('')			https://laptopunderbudget.com/expert-advise	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/expert-advise.48f.delayed	(from https://laptopunderbudget.com/dell-launched-lightweight-rugged-laptop-8th-gen-intel-processor/)
23:10:01	67882/67882	---M--	200	added ('OK')	image/jpeg	etag:%221092a-578f5b9198fae%22	https://laptopunderbudget.com/wp-content/uploads/2018/10/Dell-Latitude-7424-Rugged.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/10/Dell-Latitude-7424-Rugged.jpg	(from https://laptopunderbudget.com/dell-launched-lightweight-rugged-laptop-8th-gen-intel-processor/)
23:10:01	52553/52553	---M--	200	added ('OK')	image/jpeg	etag:%22cd49-578f684b7a8ee%22	https://laptopunderbudget.com/wp-content/uploads/2018/10/Dell-Latitude-5420-Rugged.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/10/Dell-Latitude-5420-Rugged.jpg	(from https://laptopunderbudget.com/dell-launched-lightweight-rugged-laptop-8th-gen-intel-processor/)
23:10:02	86233/86233	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2006:07:44%20GMT	https://laptopunderbudget.com/tag/latitude/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/tag/latitude/index.html	(from https://laptopunderbudget.com/dell-launched-lightweight-rugged-laptop-8th-gen-intel-processor/)
23:10:02	86310/86310	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2006:07:44%20GMT	https://laptopunderbudget.com/tag/latitude-rugged/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/tag/latitude-rugged/index.html	(from https://laptopunderbudget.com/dell-launched-lightweight-rugged-laptop-8th-gen-intel-processor/)
23:10:02	2732/2732	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Apr%202020%2006:07:45%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fhp-omen-15-first-gaming-laptop-240hz-display%2F	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed5f04.json	(from https://laptopunderbudget.com/hp-omen-15-first-gaming-laptop-240hz-display/)
23:10:02	1081/1081	---M--	200	added ('OK')	application/rss+xml	etag:%2229a5cb08cd8d8afedad6a3ccadacb1d8%22	https://laptopunderbudget.com/hp-omen-15-first-gaming-laptop-240hz-display/feed/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/hp-omen-15-first-gaming-laptop-240hz-display/feed/index.html	(from https://laptopunderbudget.com/hp-omen-15-first-gaming-laptop-240hz-display/)
23:10:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202020%2006:07:46%20GMT	https://laptopunderbudget.com/?p=4947	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/index5d75.html	(from https://laptopunderbudget.com/hp-omen-15-first-gaming-laptop-240hz-display/)
23:10:03	3041/3041	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Apr%202020%2006:07:46%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fhp-omen-15-first-gaming-laptop-240hz-display%2F&format=xml	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed5541	(from https://laptopunderbudget.com/hp-omen-15-first-gaming-laptop-240hz-display/)
23:10:03	0/-1	---M--	301	error ('')			https://laptopunderbudget.com/expert-advise	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/expert-advise.492.delayed	(from https://laptopunderbudget.com/hp-omen-15-first-gaming-laptop-240hz-display/)
23:10:03	2802/2802	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Apr%202020%2006:07:46%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fhp-spectre-x360-got-angular-design-colossal-battery-backup%2F	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embedf935.json	(from https://laptopunderbudget.com/hp-spectre-x360-got-angular-design-colossal-battery-backup/)
23:10:03	1128/1128	---M--	200	added ('OK')	application/rss+xml	etag:%2229a5cb08cd8d8afedad6a3ccadacb1d8%22	https://laptopunderbudget.com/hp-spectre-x360-got-angular-design-colossal-battery-backup/feed/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/hp-spectre-x360-got-angular-design-colossal-battery-backup/feed/index.html	(from https://laptopunderbudget.com/hp-spectre-x360-got-angular-design-colossal-battery-backup/)
